shipment_id,shipment_type,source_city,destination_city,material_type,quantity_tonnes,booking_date,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_days,delay_flag,shipping_cost,expedite_surcharge,stockout_cost_per_tonne,carrier,temperature_sensitive,remarks
SHP0587,Inbound,Chennai,Surat,Raw Yarn,3.08,2025-03-02,2025-03-06,2025-03-08,2025-03-06 02:00:00,2025-03-13 07:12:00,5.3,1,2781.38,2041.61,1338.4,TCI Express,No,Held at warehouse
SHP0588,Inbound,Gujarat,Surat,Raw Yarn,14.6,2025-07-26,2025-07-30,2025-08-02,2025-07-29 22:00:00,2025-08-01 00:00:00,-1.0,0,6638.14,2223.25,1259.24,TCI Express,No,Expedited
SHP0589,Inbound,Gujarat,Surat,Semi-Processed Yarn,12.78,2025-01-24,2025-01-27,2025-01-29,2025-01-26 20:00:00,2025-02-05 14:24:00,7.6,1,4831.24,4236.78,1172.83,GATI Logistics,No,Returned
SHP0590,Inbound,Gujarat,Surat,Raw Yarn,10.45,2025-10-13,2025-10-15,2025-10-17,2025-10-14 19:00:00,2025-10-22 16:48:00,5.7,1,3658.13,4815.75,709.92,VRL Cargo,Yes,Held at warehouse
SHP0591,Outbound,Surat,Jaipur,Raw Yarn,15.99,2025-08-21,2025-08-22,2025-08-27,2025-08-22 02:00:00,2025-08-28 21:36:00,1.9,1,6509.87,3002.48,1411.79,BlueDart,No,Damaged
SHP0592,Inbound,Punjab,Surat,Raw Yarn,3.79,2025-07-13,2025-07-14,2025-07-16,2025-07-13 20:00:00,2025-07-16 02:24:00,0.1,1,3231.97,2237.85,947.97,Delhivery,No,Expedited
SHP0593,Inbound,Rajasthan,Surat,Semi-Processed Yarn,8.7,2025-10-23,2025-10-25,2025-10-27,2025-10-25 05:00:00,2025-10-31 14:24:00,4.6,1,3861.18,4514.99,696.67,VRL Cargo,No,Normal
SHP0594,Inbound,Rajasthan,Surat,Semi-Processed Yarn,19.0,2025-03-03,2025-03-06,2025-03-11,2025-03-05 22:00:00,2025-03-10 00:00:00,-1.0,0,10791.66,3707.28,801.59,VRL Cargo,No,Returned
SHP0595,Inbound,Gujarat,Surat,Raw Yarn,4.58,2025-04-02,2025-04-03,2025-04-05,2025-04-02 21:00:00,2025-04-08 14:24:00,3.6,1,2705.11,1521.28,1143.43,BlueDart,No,Returned
SHP0596,Inbound,Gujarat,Surat,Semi-Processed Yarn,4.75,2025-01-30,2025-01-31,2025-02-05,2025-01-30 22:00:00,2025-02-15 02:24:00,10.1,1,3269.9,3623.28,1037.28,Delhivery,No,Returned
SHP0597,Outbound,Surat,Jaipur,Finished Yarn,13.87,2025-07-24,2025-07-27,2025-08-02,2025-07-27 06:00:00,2025-08-03 19:12:00,1.8,1,8494.7,4966.5,663.62,VRL Cargo,No,Held at warehouse
SHP0598,Inbound,Gujarat,Surat,Finished Yarn,14.14,2025-07-22,2025-07-26,2025-07-30,2025-07-26 04:00:00,2025-07-30 07:12:00,0.3,1,6542.24,4194.22,607.03,Delhivery,Yes,Normal
SHP0599,Outbound,Surat,Jaipur,Raw Yarn,15.83,2025-10-01,2025-10-03,2025-10-08,2025-10-03 06:00:00,2025-10-07 00:00:00,-1.0,0,7520.82,4744.71,1440.75,VRL Cargo,Yes,Expedited
SHP0600,Inbound,Rajasthan,Surat,Raw Yarn,4.32,2025-09-20,2025-09-23,2025-09-25,2025-09-22 22:00:00,2025-09-26 19:12:00,1.8,1,1927.0,4648.83,1133.18,TCI Express,Yes,Expedited
SHP0601,Outbound,Surat,Kerala,Semi-Processed Yarn,14.7,2025-03-19,2025-03-22,2025-03-28,2025-03-21 20:00:00,2025-03-27 00:00:00,-1.0,0,6308.45,1940.13,1152.28,GATI Logistics,Yes,Damaged
SHP0602,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,8.7,2025-06-28,2025-06-29,2025-07-05,2025-06-29 04:00:00,2025-07-10 04:48:00,5.2,1,5056.39,4278.71,1499.35,BlueDart,No,Normal
SHP0603,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,5.02,2025-03-21,2025-03-24,2025-03-29,2025-03-23 20:00:00,2025-03-30 09:36:00,1.4,1,2865.36,4909.75,1464.35,GATI Logistics,No,Expedited
SHP0604,Inbound,Uttar Pradesh,Surat,Finished Yarn,4.11,2025-03-31,2025-04-01,2025-04-06,2025-04-01 07:00:00,2025-04-07 14:24:00,1.6,1,3011.39,1353.59,842.23,GATI Logistics,Yes,Returned
SHP0605,Outbound,Surat,Kerala,Finished Yarn,19.65,2025-07-08,2025-07-10,2025-07-16,2025-07-10 09:00:00,2025-07-19 04:48:00,3.2,1,12113.89,2986.97,1342.95,BlueDart,No,Held at warehouse
SHP0606,Inbound,Rajasthan,Surat,Finished Yarn,9.47,2025-08-01,2025-08-04,2025-08-08,2025-08-04 09:00:00,2025-08-07 07:12:00,-0.7,0,4885.02,1282.79,861.54,Delhivery,No,Normal
SHP0607,Inbound,Rajasthan,Surat,Raw Yarn,11.16,2025-10-26,2025-10-28,2025-11-03,2025-10-27 19:00:00,2025-11-02 00:00:00,-1.0,0,6743.84,3417.22,1130.02,Delhivery,No,Normal
SHP0608,Inbound,Punjab,Surat,Finished Yarn,8.93,2025-02-13,2025-02-14,2025-02-19,2025-02-14 00:00:00,2025-02-18 00:00:00,-1.0,0,3933.45,2381.06,672.76,VRL Cargo,Yes,Damaged
SHP0609,Outbound,Surat,West Bengal,Raw Yarn,12.82,2025-09-22,2025-09-26,2025-09-30,2025-09-26 02:00:00,2025-10-06 07:12:00,6.3,1,9088.21,3528.48,935.29,BlueDart,No,Held at warehouse
SHP0610,Inbound,Rajasthan,Surat,Finished Yarn,10.98,2025-03-01,2025-03-05,2025-03-10,2025-03-05 03:00:00,2025-03-10 12:00:00,0.5,1,5199.07,2076.76,1482.26,GATI Logistics,Yes,Expedited
SHP0611,Inbound,Rajasthan,Surat,Semi-Processed Yarn,8.28,2025-02-23,2025-02-25,2025-02-28,2025-02-25 04:00:00,2025-03-05 07:12:00,5.3,1,5454.1,1116.68,1041.24,BlueDart,No,Returned
SHP0612,Outbound,Surat,Gujarat,Semi-Processed Yarn,2.01,2025-07-30,2025-07-31,2025-08-03,2025-07-31 07:00:00,2025-08-06 07:12:00,3.3,1,2274.95,2943.54,1065.85,VRL Cargo,No,Damaged
SHP0613,Outbound,Surat,West Bengal,Raw Yarn,18.42,2025-08-29,2025-08-31,2025-09-03,2025-08-31 04:00:00,2025-09-04 07:12:00,1.3,1,4890.96,2001.36,1331.72,Delhivery,Yes,Normal
SHP0614,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,9.8,2025-05-27,2025-05-31,2025-06-04,2025-05-31 01:00:00,2025-06-13 21:36:00,9.9,1,3891.74,4719.74,958.71,VRL Cargo,Yes,Expedited
SHP0615,Inbound,Chennai,Surat,Raw Yarn,4.45,2025-04-01,2025-04-02,2025-04-07,2025-04-01 21:00:00,2025-04-11 04:48:00,4.2,1,2782.84,2528.22,528.23,VRL Cargo,Yes,Damaged
SHP0616,Inbound,Punjab,Surat,Finished Yarn,17.25,2025-04-18,2025-04-21,2025-04-25,2025-04-20 21:00:00,2025-04-26 12:00:00,1.5,1,6771.29,4848.85,1464.49,VRL Cargo,No,Held at warehouse
SHP0617,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,6.5,2025-05-24,2025-05-28,2025-06-02,2025-05-28 07:00:00,2025-06-06 14:24:00,4.6,1,2691.15,2627.59,720.7,GATI Logistics,Yes,Expedited
SHP0618,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,11.13,2025-10-26,2025-10-30,2025-11-05,2025-10-29 21:00:00,2025-11-07 19:12:00,2.8,1,4433.28,1827.19,1425.06,VRL Cargo,No,Returned
SHP0619,Inbound,Punjab,Surat,Raw Yarn,7.96,2025-02-01,2025-02-04,2025-02-08,2025-02-04 04:00:00,2025-02-12 21:36:00,4.9,1,6191.13,3968.09,531.51,BlueDart,Yes,Held at warehouse
SHP0620,Inbound,Gujarat,Surat,Raw Yarn,3.31,2025-07-09,2025-07-13,2025-07-19,2025-07-13 03:00:00,2025-07-22 14:24:00,3.6,1,2471.61,1557.21,1020.23,Delhivery,Yes,Expedited
SHP0621,Outbound,Surat,Gujarat,Semi-Processed Yarn,1.71,2025-01-25,2025-01-28,2025-02-01,2025-01-28 02:00:00,2025-02-04 12:00:00,3.5,1,2394.04,1591.41,1440.88,TCI Express,Yes,Normal
SHP0622,Inbound,Chennai,Surat,Finished Yarn,4.47,2025-06-20,2025-06-22,2025-06-24,2025-06-22 01:00:00,2025-06-27 14:24:00,3.6,1,2240.09,4841.47,544.59,VRL Cargo,Yes,Expedited
SHP0623,Inbound,Punjab,Surat,Finished Yarn,3.72,2025-01-05,2025-01-08,2025-01-12,2025-01-08 04:00:00,2025-01-14 09:36:00,2.4,1,2074.37,2838.25,998.97,BlueDart,No,Damaged
SHP0624,Outbound,Surat,Jaipur,Semi-Processed Yarn,2.37,2025-07-25,2025-07-28,2025-07-31,2025-07-28 00:00:00,2025-07-31 07:12:00,0.3,1,2340.34,3146.1,1359.94,VRL Cargo,No,Held at warehouse
SHP0625,Outbound,Surat,Karnataka,Finished Yarn,5.05,2025-07-02,2025-07-03,2025-07-07,2025-07-03 00:00:00,2025-07-06 14:24:00,-0.4,0,1983.62,1477.8,1122.3,GATI Logistics,Yes,Returned
SHP0626,Outbound,Surat,West Bengal,Finished Yarn,18.75,2025-03-03,2025-03-06,2025-03-08,2025-03-06 02:00:00,2025-03-10 02:24:00,2.1,1,9741.93,4260.06,760.68,Delhivery,No,Held at warehouse
SHP0627,Outbound,Surat,Jaipur,Raw Yarn,6.64,2025-01-01,2025-01-05,2025-01-10,2025-01-04 20:00:00,2025-01-13 04:48:00,3.2,1,3745.07,4155.66,733.69,BlueDart,No,Held at warehouse
SHP0628,Outbound,Surat,Kerala,Finished Yarn,13.14,2025-03-12,2025-03-15,2025-03-18,2025-03-14 19:00:00,2025-03-18 00:00:00,0.0,0,5622.2,1178.04,789.14,BlueDart,Yes,Expedited
SHP0629,Inbound,Chennai,Surat,Raw Yarn,9.57,2025-02-05,2025-02-07,2025-02-13,2025-02-07 03:00:00,2025-02-15 00:00:00,2.0,1,3922.2,2445.95,858.73,Delhivery,No,Held at warehouse
SHP0630,Outbound,Surat,Mumbai,Finished Yarn,11.06,2025-06-25,2025-06-29,2025-07-05,2025-06-28 20:00:00,2025-07-04 02:24:00,-0.9,0,6739.32,4327.77,903.52,TCI Express,No,Held at warehouse
SHP0631,Outbound,Surat,Karnataka,Semi-Processed Yarn,7.33,2025-05-28,2025-05-31,2025-06-04,2025-05-30 20:00:00,2025-06-06 14:24:00,2.6,1,2799.77,1955.38,1449.28,GATI Logistics,Yes,Held at warehouse
SHP0632,Outbound,Surat,Gujarat,Finished Yarn,6.8,2025-02-20,2025-02-22,2025-02-24,2025-02-22 01:00:00,2025-02-28 09:36:00,4.4,1,3565.32,3206.85,856.56,Delhivery,No,Held at warehouse
SHP0633,Inbound,Chennai,Surat,Finished Yarn,9.5,2025-10-17,2025-10-19,2025-10-21,2025-10-19 05:00:00,2025-10-23 00:00:00,2.0,1,4781.98,3837.18,521.15,Delhivery,Yes,Held at warehouse
SHP0634,Inbound,Chennai,Surat,Finished Yarn,8.96,2025-08-21,2025-08-23,2025-08-25,2025-08-22 23:00:00,2025-08-24 00:00:00,-1.0,0,4410.72,1209.12,1352.54,BlueDart,Yes,Held at warehouse
SHP0635,Outbound,Surat,Gujarat,Semi-Processed Yarn,4.77,2025-09-20,2025-09-22,2025-09-25,2025-09-22 07:00:00,2025-09-24 00:00:00,-1.0,0,1975.0,2972.12,581.94,VRL Cargo,No,Damaged
SHP0636,Outbound,Surat,West Bengal,Semi-Processed Yarn,4.72,2025-10-11,2025-10-15,2025-10-17,2025-10-15 05:00:00,2025-10-18 02:24:00,1.1,1,3841.1,2078.97,1202.4,BlueDart,No,Damaged
SHP0637,Outbound,Surat,Jaipur,Raw Yarn,13.52,2025-10-24,2025-10-26,2025-10-29,2025-10-26 06:00:00,2025-10-28 00:00:00,-1.0,0,5578.44,4209.09,1286.72,Delhivery,Yes,Damaged
SHP0638,Outbound,Surat,Uttarakhand,Raw Yarn,10.68,2025-04-01,2025-04-02,2025-04-06,2025-04-01 23:00:00,2025-04-08 09:36:00,2.4,1,5351.59,1779.99,813.48,TCI Express,No,Damaged
SHP0639,Inbound,Chennai,Surat,Raw Yarn,12.79,2025-07-11,2025-07-14,2025-07-18,2025-07-14 02:00:00,2025-07-19 12:00:00,1.5,1,9652.96,1472.02,1256.54,VRL Cargo,No,Damaged
SHP0640,Outbound,Surat,Jaipur,Raw Yarn,2.81,2025-01-09,2025-01-11,2025-01-13,2025-01-10 21:00:00,2025-01-19 04:48:00,6.2,1,2172.43,1693.58,1224.79,BlueDart,Yes,Normal
SHP0641,Inbound,Chennai,Surat,Semi-Processed Yarn,10.6,2025-07-23,2025-07-24,2025-07-27,2025-07-24 00:00:00,2025-07-27 00:00:00,-0.0,0,6781.72,1063.41,1229.92,GATI Logistics,Yes,Damaged
SHP0642,Inbound,Chennai,Surat,Finished Yarn,17.89,2025-01-19,2025-01-21,2025-01-23,2025-01-20 21:00:00,2025-01-26 04:48:00,3.2,1,9558.78,2210.49,959.98,VRL Cargo,No,Normal
SHP0643,Inbound,Rajasthan,Surat,Finished Yarn,6.31,2025-04-21,2025-04-22,2025-04-26,2025-04-21 20:00:00,2025-04-28 14:24:00,2.6,1,3482.89,1840.47,616.33,TCI Express,No,Damaged
SHP0644,Outbound,Surat,Karnataka,Raw Yarn,19.43,2025-01-07,2025-01-11,2025-01-15,2025-01-11 02:00:00,2025-01-20 00:00:00,5.0,1,5119.92,3789.73,1142.81,GATI Logistics,Yes,Held at warehouse
SHP0645,Outbound,Surat,West Bengal,Finished Yarn,15.87,2025-10-09,2025-10-12,2025-10-14,2025-10-12 01:00:00,2025-10-16 09:36:00,2.4,1,8794.75,3601.02,590.42,VRL Cargo,Yes,Normal
SHP0646,Outbound,Surat,Gujarat,Raw Yarn,19.01,2025-03-19,2025-03-21,2025-03-24,2025-03-21 06:00:00,2025-03-27 12:00:00,3.5,1,5845.83,1493.27,900.97,BlueDart,No,Expedited
SHP0647,Inbound,Uttar Pradesh,Surat,Finished Yarn,7.66,2025-08-20,2025-08-24,2025-08-27,2025-08-24 09:00:00,2025-08-30 02:24:00,3.1,1,4736.42,2517.13,547.22,BlueDart,Yes,Normal
SHP0648,Outbound,Surat,Kerala,Semi-Processed Yarn,4.35,2025-10-14,2025-10-15,2025-10-20,2025-10-15 03:00:00,2025-10-20 16:48:00,0.7,1,3774.63,3216.4,674.5,TCI Express,No,Damaged
SHP0649,Outbound,Surat,Assam,Semi-Processed Yarn,8.2,2025-09-10,2025-09-13,2025-09-17,2025-09-13 01:00:00,2025-09-16 00:00:00,-1.0,0,4247.66,3176.5,1240.51,TCI Express,No,Expedited
SHP0650,Inbound,Rajasthan,Surat,Raw Yarn,15.38,2025-07-02,2025-07-03,2025-07-06,2025-07-03 03:00:00,2025-07-05 00:00:00,-1.0,0,6364.97,2855.24,673.98,VRL Cargo,Yes,Expedited
SHP0651,Inbound,Gujarat,Surat,Finished Yarn,7.41,2025-01-06,2025-01-08,2025-01-12,2025-01-08 00:00:00,2025-01-13 19:12:00,1.8,1,4195.22,4370.15,1000.88,Delhivery,Yes,Normal
SHP0652,Inbound,Gujarat,Surat,Semi-Processed Yarn,19.65,2025-01-30,2025-02-01,2025-02-07,2025-02-01 05:00:00,2025-02-12 02:24:00,5.1,1,10139.3,1262.5,1049.41,BlueDart,Yes,Returned
SHP0653,Outbound,Surat,Madhya Pradesh,Finished Yarn,12.23,2025-07-15,2025-07-17,2025-07-22,2025-07-17 09:00:00,2025-07-27 04:48:00,5.2,1,7735.94,4048.75,1213.61,GATI Logistics,Yes,Normal
SHP0654,Inbound,Rajasthan,Surat,Raw Yarn,4.94,2025-06-20,2025-06-24,2025-06-26,2025-06-24 04:00:00,2025-06-29 00:00:00,3.0,1,2392.23,2557.74,1451.7,Delhivery,No,Damaged
SHP0655,Outbound,Surat,Gujarat,Finished Yarn,7.07,2025-09-18,2025-09-22,2025-09-27,2025-09-21 20:00:00,2025-10-02 14:24:00,5.6,1,4144.86,2770.62,985.27,GATI Logistics,No,Damaged
SHP0656,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,15.78,2025-04-25,2025-04-27,2025-05-01,2025-04-27 06:00:00,2025-05-06 02:24:00,5.1,1,6886.31,4235.2,861.77,Delhivery,Yes,Damaged
SHP0657,Outbound,Surat,Madhya Pradesh,Finished Yarn,10.96,2025-07-21,2025-07-23,2025-07-25,2025-07-23 07:00:00,2025-07-24 00:00:00,-1.0,0,6379.56,1117.2,1118.1,Delhivery,Yes,Held at warehouse
SHP0658,Inbound,Gujarat,Surat,Semi-Processed Yarn,10.68,2025-06-13,2025-06-15,2025-06-18,2025-06-15 03:00:00,2025-06-18 07:12:00,0.3,1,6714.41,2866.73,552.71,VRL Cargo,Yes,Held at warehouse
SHP0659,Outbound,Surat,Gujarat,Semi-Processed Yarn,1.71,2025-08-04,2025-08-07,2025-08-13,2025-08-07 02:00:00,2025-08-17 09:36:00,4.4,1,2073.39,4601.25,1164.82,TCI Express,No,Expedited
SHP0660,Inbound,Rajasthan,Surat,Raw Yarn,3.0,2025-07-21,2025-07-24,2025-07-29,2025-07-23 22:00:00,2025-07-28 12:00:00,-0.5,0,1651.73,4920.02,1096.26,TCI Express,No,Expedited
SHP0661,Inbound,Gujarat,Surat,Raw Yarn,14.49,2025-01-03,2025-01-06,2025-01-10,2025-01-06 04:00:00,2025-01-14 09:36:00,4.4,1,7002.16,4780.07,1173.61,Delhivery,No,Expedited
SHP0662,Outbound,Surat,Uttarakhand,Raw Yarn,2.23,2025-05-20,2025-05-21,2025-05-27,2025-05-21 09:00:00,2025-05-29 09:36:00,2.4,1,2113.98,2427.08,664.27,GATI Logistics,No,Expedited
SHP0663,Inbound,Punjab,Surat,Semi-Processed Yarn,10.57,2025-09-07,2025-09-10,2025-09-12,2025-09-10 08:00:00,2025-09-15 07:12:00,3.3,1,3126.51,3965.23,1327.61,TCI Express,Yes,Normal
SHP0664,Outbound,Surat,Mumbai,Semi-Processed Yarn,19.39,2025-09-24,2025-09-27,2025-10-02,2025-09-27 05:00:00,2025-10-01 00:00:00,-1.0,0,4902.16,2838.46,1128.5,BlueDart,No,Damaged
SHP0665,Outbound,Surat,Madhya Pradesh,Raw Yarn,11.59,2025-08-11,2025-08-13,2025-08-16,2025-08-12 22:00:00,2025-08-23 16:48:00,7.7,1,7617.56,4962.57,777.89,GATI Logistics,Yes,Expedited
SHP0666,Inbound,Rajasthan,Surat,Finished Yarn,10.47,2025-04-09,2025-04-11,2025-04-14,2025-04-11 07:00:00,2025-04-13 04:48:00,-0.8,0,7433.19,1814.04,1373.36,BlueDart,Yes,Held at warehouse
SHP0667,Outbound,Surat,Assam,Raw Yarn,2.14,2025-09-24,2025-09-26,2025-10-02,2025-09-26 09:00:00,2025-10-07 02:24:00,5.1,1,2315.12,2584.22,699.16,TCI Express,No,Damaged
SHP0668,Inbound,Rajasthan,Surat,Finished Yarn,9.07,2025-04-26,2025-04-30,2025-05-03,2025-04-30 09:00:00,2025-05-02 12:00:00,-0.5,0,6248.53,2861.11,558.24,TCI Express,No,Expedited
SHP0669,Inbound,Gujarat,Surat,Raw Yarn,5.98,2025-05-11,2025-05-12,2025-05-15,2025-05-12 08:00:00,2025-05-20 21:36:00,5.9,1,4249.0,4765.12,1381.64,GATI Logistics,No,Returned
SHP0670,Inbound,Uttar Pradesh,Surat,Finished Yarn,10.79,2025-08-21,2025-08-24,2025-08-30,2025-08-24 01:00:00,2025-08-30 12:00:00,0.5,1,3135.17,3118.13,768.86,TCI Express,Yes,Returned
SHP0671,Inbound,Punjab,Surat,Finished Yarn,1.4,2025-08-05,2025-08-06,2025-08-12,2025-08-06 02:00:00,2025-08-15 12:00:00,3.5,1,1463.52,3415.68,549.59,GATI Logistics,Yes,Damaged
SHP0672,Outbound,Surat,Madhya Pradesh,Semi-Processed Yarn,2.8,2025-01-10,2025-01-12,2025-01-14,2025-01-12 07:00:00,2025-01-16 02:24:00,2.1,1,1575.3,2389.15,765.23,TCI Express,Yes,Normal
SHP0673,Inbound,Punjab,Surat,Raw Yarn,14.04,2025-10-12,2025-10-14,2025-10-19,2025-10-14 05:00:00,2025-10-23 09:36:00,4.4,1,5968.17,4065.41,1157.95,Delhivery,Yes,Held at warehouse
SHP0674,Inbound,Uttar Pradesh,Surat,Raw Yarn,16.65,2025-07-14,2025-07-18,2025-07-21,2025-07-17 22:00:00,2025-07-24 09:36:00,3.4,1,6096.95,3112.71,626.87,TCI Express,Yes,Damaged
SHP0675,Inbound,Rajasthan,Surat,Raw Yarn,12.26,2025-05-25,2025-05-28,2025-06-01,2025-05-28 05:00:00,2025-06-02 19:12:00,1.8,1,6518.13,3415.17,798.93,Delhivery,Yes,Normal
SHP0676,Outbound,Surat,Assam,Finished Yarn,8.81,2025-03-07,2025-03-11,2025-03-17,2025-03-10 22:00:00,2025-03-16 00:00:00,-1.0,0,3063.54,1887.12,1280.47,TCI Express,No,Expedited
SHP0677,Inbound,Rajasthan,Surat,Semi-Processed Yarn,4.82,2025-01-25,2025-01-27,2025-01-31,2025-01-26 22:00:00,2025-02-02 07:12:00,2.3,1,4436.39,4418.06,1183.18,VRL Cargo,No,Held at warehouse
SHP0678,Inbound,Chennai,Surat,Finished Yarn,1.99,2025-08-23,2025-08-27,2025-08-31,2025-08-27 09:00:00,2025-09-01 04:48:00,1.2,1,2368.87,3988.94,709.42,TCI Express,No,Expedited
SHP0679,Inbound,Rajasthan,Surat,Finished Yarn,11.2,2025-08-10,2025-08-13,2025-08-19,2025-08-13 07:00:00,2025-08-19 07:12:00,0.3,1,8245.24,3941.85,580.02,TCI Express,Yes,Damaged
SHP0680,Inbound,Gujarat,Surat,Semi-Processed Yarn,7.83,2025-09-15,2025-09-16,2025-09-20,2025-09-16 02:00:00,2025-09-23 14:24:00,3.6,1,3179.77,4701.15,1367.97,GATI Logistics,Yes,Damaged
SHP0681,Inbound,Uttar Pradesh,Surat,Finished Yarn,10.49,2025-01-19,2025-01-22,2025-01-27,2025-01-21 23:00:00,2025-01-30 14:24:00,3.6,1,4835.47,4917.05,1196.36,GATI Logistics,Yes,Returned
SHP0682,Outbound,Surat,Kerala,Finished Yarn,13.77,2025-03-14,2025-03-17,2025-03-21,2025-03-16 19:00:00,2025-03-21 09:36:00,0.4,1,5766.69,2178.41,758.71,Delhivery,Yes,Damaged
SHP0683,Outbound,Surat,West Bengal,Raw Yarn,1.49,2025-03-27,2025-03-30,2025-04-05,2025-03-29 19:00:00,2025-04-08 21:36:00,3.9,1,1339.71,3307.74,654.84,VRL Cargo,No,Held at warehouse
SHP0684,Inbound,Uttar Pradesh,Surat,Finished Yarn,7.77,2025-07-29,2025-08-01,2025-08-07,2025-08-01 01:00:00,2025-08-07 21:36:00,0.9,1,4217.27,1023.46,578.51,TCI Express,No,Damaged
SHP0685,Inbound,Chennai,Surat,Raw Yarn,17.74,2025-01-24,2025-01-27,2025-02-01,2025-01-26 21:00:00,2025-02-05 00:00:00,4.0,1,13484.91,3958.25,586.62,BlueDart,No,Held at warehouse
SHP0686,Inbound,Punjab,Surat,Finished Yarn,13.71,2025-05-04,2025-05-06,2025-05-08,2025-05-05 23:00:00,2025-05-09 09:36:00,1.4,1,6127.79,2815.84,801.66,GATI Logistics,Yes,Expedited
SHP0687,Inbound,Rajasthan,Surat,Raw Yarn,8.3,2025-09-14,2025-09-17,2025-09-22,2025-09-16 19:00:00,2025-09-24 19:12:00,2.8,1,4470.96,4777.85,712.28,BlueDart,Yes,Expedited
SHP0688,Inbound,Rajasthan,Surat,Raw Yarn,10.88,2025-05-23,2025-05-25,2025-05-30,2025-05-25 00:00:00,2025-05-31 12:00:00,1.5,1,8235.42,1781.44,586.75,TCI Express,Yes,Held at warehouse
SHP0689,Inbound,Rajasthan,Surat,Raw Yarn,12.5,2025-01-18,2025-01-21,2025-01-24,2025-01-21 07:00:00,2025-01-23 12:00:00,-0.5,0,4783.15,2222.81,1024.5,Delhivery,Yes,Damaged
SHP0690,Inbound,Uttar Pradesh,Surat,Finished Yarn,13.39,2025-08-22,2025-08-26,2025-08-31,2025-08-26 04:00:00,2025-09-03 21:36:00,3.9,1,8896.23,3223.48,1199.53,VRL Cargo,No,Normal
SHP0691,Inbound,Gujarat,Surat,Finished Yarn,8.83,2025-02-11,2025-02-14,2025-02-17,2025-02-14 07:00:00,2025-02-25 16:48:00,8.7,1,3335.93,4025.42,1294.13,TCI Express,No,Returned
SHP0692,Outbound,Surat,Assam,Finished Yarn,10.4,2025-09-26,2025-09-28,2025-10-04,2025-09-27 22:00:00,2025-10-03 07:12:00,-0.7,0,4980.64,4568.95,930.94,Delhivery,Yes,Expedited
SHP0693,Inbound,Uttar Pradesh,Surat,Finished Yarn,4.76,2025-05-12,2025-05-14,2025-05-17,2025-05-14 04:00:00,2025-05-17 14:24:00,0.6,1,1832.13,3917.66,1059.72,BlueDart,No,Damaged
SHP0694,Outbound,Surat,Gujarat,Semi-Processed Yarn,7.82,2025-08-31,2025-09-02,2025-09-08,2025-09-02 01:00:00,2025-09-07 00:00:00,-1.0,0,2792.36,4730.56,894.55,TCI Express,No,Held at warehouse
SHP0695,Inbound,Chennai,Surat,Raw Yarn,16.06,2025-03-25,2025-03-28,2025-04-02,2025-03-28 04:00:00,2025-04-01 00:00:00,-1.0,0,4344.86,4503.05,1252.35,TCI Express,No,Returned
SHP0696,Outbound,Surat,Uttarakhand,Finished Yarn,1.34,2025-06-05,2025-06-08,2025-06-11,2025-06-08 06:00:00,2025-06-15 04:48:00,4.2,1,1457.94,4195.79,1303.04,VRL Cargo,Yes,Expedited
SHP0697,Outbound,Surat,Kerala,Finished Yarn,8.89,2025-03-27,2025-03-29,2025-04-01,2025-03-29 02:00:00,2025-04-05 12:00:00,4.5,1,4703.38,2218.09,524.86,BlueDart,Yes,Expedited
SHP0698,Inbound,Punjab,Surat,Finished Yarn,1.07,2025-03-10,2025-03-12,2025-03-14,2025-03-11 19:00:00,2025-03-19 16:48:00,5.7,1,1787.11,3645.86,1403.27,GATI Logistics,No,Returned
SHP0699,Inbound,Uttar Pradesh,Surat,Finished Yarn,2.87,2025-03-11,2025-03-14,2025-03-19,2025-03-14 09:00:00,2025-03-22 09:36:00,3.4,1,1779.47,4089.07,575.53,TCI Express,No,Damaged
SHP0700,Outbound,Surat,Uttarakhand,Raw Yarn,16.72,2025-05-09,2025-05-12,2025-05-15,2025-05-12 00:00:00,2025-05-14 14:24:00,-0.4,0,5207.97,4846.17,1307.26,GATI Logistics,No,Expedited
SHP0701,Inbound,Gujarat,Surat,Raw Yarn,9.73,2025-03-09,2025-03-13,2025-03-18,2025-03-13 07:00:00,2025-03-23 16:48:00,5.7,1,2858.67,4753.79,671.09,BlueDart,Yes,Held at warehouse
SHP0702,Outbound,Surat,Assam,Raw Yarn,3.15,2025-06-21,2025-06-25,2025-07-01,2025-06-25 04:00:00,2025-07-06 00:00:00,5.0,1,3277.66,1296.3,1492.83,BlueDart,Yes,Returned
SHP0703,Inbound,Rajasthan,Surat,Raw Yarn,8.75,2025-03-28,2025-03-31,2025-04-02,2025-03-31 06:00:00,2025-04-01 00:00:00,-1.0,0,5446.43,3289.26,1499.21,Delhivery,Yes,Returned
SHP0704,Inbound,Uttar Pradesh,Surat,Finished Yarn,6.45,2025-03-26,2025-03-27,2025-04-02,2025-03-27 09:00:00,2025-04-05 00:00:00,3.0,1,4926.19,3239.18,1020.12,BlueDart,Yes,Damaged
